,Item Name,ItemID,Sale Price,Customer Ratings,Number of Reviews,Offer Type,Department,Shipping Rate,Normal Shipping,Marketplace
6500,Jurassic Park Collection (Blu-ray + Digital HD),45804620,29.96,4.75,4,ONLINE_AND_STORE,Movies & TV Shows,5.99,True,False
6501,Jurassic Park (DVD),21126358,9.25,4.143,14,ONLINE_AND_STORE,Seasonal,5.99,False,False
6502,Jurassic Park (3D Blu-ray + Blu-ray + DVD + Digital Copy + Ultraviolet),23708226,14.96,4.5,12,ONLINE_AND_STORE,Seasonal,5.99,False,False
6503,Jurassic Park III (DVD),21126356,7.5,5.0,2,ONLINE_AND_STORE,Seasonal,5.99,False,False
6504,JURASSIC PARK: A NOVEL,20467296,8.79,4.0,2,ONLINE_AND_STORE,Seasonal,5.99,True,False
6505,Despicable Me 'Minions' Bedding Comforter,36977243,29.96,4.737,57,ONLINE_AND_STORE,Home,5.99,True,False
6506,"Despicable Me Minions Microfiber Window Panels with Tiebacks, Set of 2",36977244,17.29,4.5,18,ONLINE_AND_STORE,Home,5.99,True,False
6507,Universal's Minions Hooded Towel Wrap,39407101,20.1,4.833,6,ONLINE_AND_STORE,Home,5.99,True,False
6508,Universal's Minions Waste Basket,39407113,17.17,4.818,11,ONLINE_AND_STORE,Home,5.99,True,False
6509,Despicable Me 'Minions' Cuddle Pillow,36977247,13.97,4.703,37,ONLINE_AND_STORE,Home,5.99,True,False
6510,"""Universal Minions """"Mishap"""" Room Darkening Boys Bedroom Curtain Panel""",36022078,17.79,3.5,4,ONLINE_AND_STORE,Home,5.99,True,False
6511,Despicable Me Minions 'Stuart' Cuddle Pillow,43299535,9.98,4.833,12,ONLINE_AND_STORE,Home,5.99,True,False
6512,Universal's Minions Fabric Shower Curtain,39407111,16.87,4.778,18,ONLINE_AND_STORE,Home,5.99,True,False
6513,"""Minions """"In Your Face"""" 30"""" x 46"""" Accent Rug""",46294957,13.13,5.0,2,ONLINE_AND_STORE,Home,5.99,True,False
6514,Universal's Minions Hooded Towel Wrap,39407101,20.1,4.833,6,ONLINE_AND_STORE,Home,5.99,True,False
6515,Despicable Me Minions 'Stuart' Cuddle Pillow,43299535,9.98,4.833,12,ONLINE_AND_STORE,Home,5.99,True,False
6516,"Colgate Minions Extra Soft Toothbrushes Kids 5+ Value Pack, 2 count",45294852,4.91,5.0,2,ONLINE_AND_STORE,Personal Care,5.99,True,False
6517,Despicable Me 'Minions' Cuddle Pillow,36977247,13.97,4.703,37,ONLINE_AND_STORE,Home,5.99,True,False
6518,Despicable Me 'Minions' Bedding Comforter,36977243,29.96,4.737,57,ONLINE_AND_STORE,Home,5.99,True,False
6519,"Despicable Me Minions Microfiber Window Panels with Tiebacks, Set of 2",36977244,17.29,4.5,18,ONLINE_AND_STORE,Home,5.99,True,False
6520,"Colgate Minions Fluoride Toothpaste Mild Bubble Fruit, 4.6 Oz",45098523,2.44,4.485,33,ONLINE_AND_STORE,Personal Care,5.99,True,False
6521,"Colgate Kids Mouthwash, Minions - 500mL, 16.9 fl oz",45098530,3.47,4.212,33,ONLINE_AND_STORE,Personal Care,5.99,True,False
6522,Despicable Me 2 Dave Child Halloween Costume,37000389,20.99,5.0,1,ONLINE_ONLY,Seasonal,5.99,False,False
6523,"Despicable Me Minion Pinata (Bob), Pull String",35761503,18.88,4.563,16,ONLINE_AND_STORE,Seasonal,5.99,True,False
6524,Minions Rock N' Roll Stuart,43389853,26.51,3.0,2,ONLINE_AND_STORE,Seasonal,5.99,True,False
6525,Despicable Me Minion Made™ Undercover Minion Stuart Figure 2 pc Carded Pack,37424562,8.99,5.0,1,ONLINE_AND_STORE,Toys,5.99,True,False
6526,Minions (Blu-ray + DVD),45980607,12.96,4.641,181,ONLINE_AND_STORE,Seasonal,5.99,True,False
6527,Despicable Me 'Minions' Bedding Comforter,36977243,29.96,4.737,57,ONLINE_AND_STORE,Home,5.99,True,False
6528,Minions (Blu-ray + Blu-ray + DVD),45980608,15.49,4.641,181,ONLINE_AND_STORE,Seasonal,5.99,True,False
6529,Despicable Me Presents: Minion Madness,20743837,5.0,2.667,3,ONLINE_AND_STORE,Seasonal,5.99,True,False
6530,Despicable Me Minions Party Game for 12,45698072,2.47,4.667,3,ONLINE_AND_STORE,Party & Occasions,5.99,True,False
6531,"Plasticolor Low-Back Seat Cover, Star Wars Stormtrooper",35175671,21.35,4.0,2,ONLINE_ONLY,Seasonal,5.99,True,False
6532,"Plasticolor 4-Piece Combo Kit, Star Wars Darth Vader",35175699,54.71,2.455,11,ONLINE_ONLY,Seasonal,0.0,True,False
6533,"Plasticolor Floor Mat, Star Wars Stormtrooper",35175657,28.54,4.333,6,ONLINE_ONLY,Seasonal,5.99,False,False
6534,"Plasticolor Utility Mat, Star Wars Stormtrooper",35175651,13.1,4.6,5,ONLINE_ONLY,Seasonal,5.99,True,False
6535,"Plasticolor Darth Vader Low Back Seat Cover, Black",27129562,16.87,3.167,6,ONLINE_ONLY,Seasonal,5.99,True,False
6536,Plasticolor Darth Vader Utility Mat,27129590,9.13,5.0,5,ONLINE_ONLY,Seasonal,5.99,True,False
6537,Star Wars Force Link Starter Set including Force Link,775877489,14.42,4.0,1,ONLINE_AND_STORE,Seasonal,5.99,True,False
6538,Star Wars The Black Series Kylo Ren Force FX Deluxe Lightsaber,45057905,180.53,4.438,16,ONLINE_AND_STORE,Seasonal,0.0,True,False
6539,Star Wars The Black Series Poe Dameron Electronic X-Wing Pilot Helmet,787611266,76.0,5.0,2,ONLINE_AND_STORE,Seasonal,0.0,True,False
6540,Star Wars Workbook: Preschool ABC Fun,27820455,6.25,4.8,5,ONLINE_ONLY,Books,5.99,True,False
6541,"Star Wars Origami : 36 Amazing Paper-folding Projects from a Galaxy Far, Far Away....",20974110,12.06,5.0,3,ONLINE_AND_STORE,Books,5.99,True,False
6542,The Star Wars Little Golden Book Library,46038066,21.72,5.0,1,ONLINE_ONLY,Books,5.99,True,False
6543,Star Wars: Boba Fett Child Costume - Medium (8-10),21843528,41.96,1.5,2,ONLINE_ONLY,Seasonal,0.0,True,False
6544,Star Wars Jawa Child Halloween Costume,33417595,31.19,4.0,1,ONLINE_ONLY,Seasonal,5.99,True,False
6545,Star Wars Princess Leia Child Costume - Small,35232892,26.76,5.0,1,ONLINE_ONLY,Seasonal,5.99,True,False
6546,Star Wars Darth Vader Child Halloween Costume,21867026,16.89,3.25,4,ONLINE_ONLY,Seasonal,5.99,True,False
6547,Star Wars X-wing Fighter Pilot Adult Halloween Costume,38042207,49.84,4.0,1,ONLINE_ONLY,Seasonal,0.0,True,False
6548,Star Wars Episode 7 Finn Child Halloween Dress Up / Role Play Costume,44662820,24.95,4.0,2,ONLINE_AND_STORE,Seasonal,5.99,True,False
6549,"Star Wars Darth Vader Fleece Toddler Halloween Costume, Size 3T-4T",38455682,18.99,1.0,1,ONLINE_AND_STORE,Seasonal,5.99,True,False
6550,Star Wars - Boys' Deluxe Anakin Skywalker Costume,6051412,33.83,3.857,14,ONLINE_ONLY,Seasonal,5.99,False,False
6551,Spin Master Games Star Wars Death Star Boom Boom Balloon,47004015,18.85,4.5,2,ONLINE_ONLY,Seasonal,5.99,True,False
6552,Battleship: Star Wars Edition Game,45978545,19.99,4.2,5,ONLINE_ONLY,Seasonal,5.99,True,False
6553,Star Wars Loopin' Chewie Game,45978544,13.56,4.343,35,ONLINE_AND_STORE,Seasonal,5.99,True,False
6554,Hasbro Gaming Disney Star Wars Operation Ages 6+,49802090,14.1,4.546,11,ONLINE_AND_STORE,Seasonal,5.99,True,False
6555,Simon Star Wars Darth Vader Game,54056472,14.94,5.0,1,ONLINE_AND_STORE,Seasonal,5.99,True,False
6556,Clue Game: Star Wars Edition,49802088,24.99,5.0,1,ONLINE_AND_STORE,Seasonal,5.99,True,False
6557,"Band-Aid Adhesive Bandages, Star Wars Characters, Assorted Sizes 20 ct",44298774,2.78,4.75,4,ONLINE_AND_STORE,Seasonal,5.99,True,False
6558,Star Wars Rogue One Nerf Sergeant Jyn Erso Deluxe Blaster,49096485,19.97,3.727,11,ONLINE_AND_STORE,Seasonal,5.99,True,False
6559,"""Star Wars The Black Series 6"""" Rey (Jakku) and BB-8""",45057860,9.97,3.5,4,ONLINE_AND_STORE,Seasonal,5.99,True,False
6560,Star Wars Wastecan,45626176,9.88,4.263,19,ONLINE_AND_STORE,Seasonal,5.99,True,False
6561,Star Wars Force Link Starter Set including Force Link,775877489,14.42,4.0,1,ONLINE_AND_STORE,Seasonal,5.99,True,False
6562,Star Wars Episode VII Micro Machines First Order Star Destroyer Playset,46705526,20.92,4.25,4,ONLINE_AND_STORE,Seasonal,5.99,True,False
6563,Star Wars The Black Series Kylo Ren Force FX Deluxe Lightsaber,45057905,180.53,4.438,16,ONLINE_AND_STORE,Seasonal,0.0,True,False
6564,Star Wars The Black Series Imperial AT-AT Driver Figure,133811432,31.44,4.4,5,ONLINE_AND_STORE,Seasonal,5.99,True,False
6565,Star Wars The Black Series Poe Dameron Electronic X-Wing Pilot Helmet,787611266,76.0,5.0,2,ONLINE_AND_STORE,Seasonal,0.0,True,False
6566,Star Wars Wastecan,45626176,9.88,4.263,19,ONLINE_AND_STORE,Seasonal,5.99,True,False
6567,Star Wars Foam Bath Rug,52776683,14.88,5.0,1,ONLINE_AND_STORE,Seasonal,5.99,True,False
6568,"Star Wars Lotion Pump, 1.0 CT",45626168,5.0,3.5,10,ONLINE_AND_STORE,Seasonal,5.99,True,False
6569,"Star Wars Espresso Cups, Set of Four Mugs",46716886,22.08,4.0,1,ONLINE_ONLY,Seasonal,5.99,True,False
6570,Star Wars Force Link Starter Set including Force Link,775877489,14.42,4.0,1,ONLINE_AND_STORE,Seasonal,5.99,True,False
6571,"""Star Wars The Black Series 6"""" First Order Flametrooper""",49096458,7.97,4.333,6,ONLINE_AND_STORE,Seasonal,5.99,True,False
6572,Star Wars The Black Series Poe Dameron Electronic X-Wing Pilot Helmet,787611266,76.0,5.0,2,ONLINE_AND_STORE,Seasonal,0.0,True,False
6573,Rogue One: A Star Wars Story (DVD),55550539,14.53,3.5,4,ONLINE_AND_STORE,Seasonal,5.99,True,False
6574,Star Wars The Black Series Imperial AT-AT Driver Figure,133811432,31.44,4.4,5,ONLINE_AND_STORE,Seasonal,5.99,True,False
6575,Star Wars Rogue One Nerf Sergeant Jyn Erso Deluxe Blaster,49096485,19.97,3.727,11,ONLINE_AND_STORE,Seasonal,5.99,True,False
6576,Star Wars: Stormtrooper Child Halloween Costume,33118292,17.31,3.25,4,ONLINE_AND_STORE,Seasonal,5.99,True,False
6577,Star Wars: Boba Fett Child Costume - Medium (8-10),21843528,41.96,1.5,2,ONLINE_ONLY,Seasonal,0.0,True,False
6578,Star Wars X-wing Fighter Pilot Adult Halloween Costume,38042207,49.84,4.0,1,ONLINE_ONLY,Seasonal,0.0,True,False
6579,Star Wars Clonetrooper Rex Deluxe Halloween Child Costume,10153626,35.49,3.5,10,ONLINE_ONLY,Seasonal,0.0,True,False
6580,Star Wars Darth Vader Boys Child Halloween Costume,45659353,19.98,3.0,1,ONLINE_AND_STORE,Seasonal,5.99,False,False
6581,The Star Wars Cookbook: Wookiee Cookies and Other Galactic Recipes,304120,15.68,4.667,6,ONLINE_ONLY,Seasonal,5.99,True,False
6582,Star Wars,23256948,102.21,5.0,1,ONLINE_ONLY,Seasonal,0.0,False,False
6583,STAR WARS: THE ULTIMATE VISUAL GUIDE: THE ULTIMATE,17288662,13.61,5.0,1,ONLINE_ONLY,Seasonal,5.99,True,False
6584,"Star Wars Z Desk, Multiple Star Wars Characters Available",44705840,24.5,5.0,2,ONLINE_ONLY,Seasonal,5.99,False,False
6585,"Crest Kid's Toothpaste Featuring Disney STAR WARS (children and toddlers 2+), Minty Breeze, 4.2 ounces",42386905,2.77,4.788,179,ONLINE_AND_STORE,Seasonal,5.99,True,False
6586,Star Wars,15785594,9.09,4.0,1,ONLINE_AND_STORE,Seasonal,5.99,False,False
6587,FUNKO POP! STAR WARS: BB-8,47634928,8.54,4.938,16,ONLINE_AND_STORE,Toys,5.99,False,False
6588,Star Wars™ Kylo Ren™ 9 in. Talking Plush with Original Movie Sounds Box,49329911,14.96,5.0,2,ONLINE_AND_STORE,Seasonal,5.99,True,False
6589,Star Wars: The Force Awakens (DVD),49703056,14.69,4.64,75,ONLINE_AND_STORE,Movies & TV Shows,5.99,True,False
6590,George Girls' School Uniforms Short Sleeve Polo Shirt,44888584,4.15,4.689,1112,ONLINE_AND_STORE,Clothing,5.99,True,False
6591,Baby Book,17250884,18.08,5.0,1,ONLINE_ONLY,Seasonal,5.99,True,False
6592,Buying for Impact: How to Buy from Women and Change Our World,23119305,21.99,5.0,1,ONLINE_ONLY,Seasonal,5.99,True,False
6593,WWE: Goldberg,26905915,12.8,5.0,1,ONLINE_AND_STORE,Seasonal,5.99,True,False
6594,WWE: Undertaker - the Streak,21152529,11.99,5.0,7,ONLINE_AND_STORE,Seasonal,5.99,True,False
6595,WWE: Wrestlemania Xxix,23554019,11.78,4.833,6,ONLINE_AND_STORE,Seasonal,5.99,True,False
6596,WWE: Wrestlemania 27,15904222,9.99,5.0,5,ONLINE_AND_STORE,Seasonal,5.99,True,False
6597,WWE: Nature Boy Ric Flair - the Definitive Coll,9903989,5.99,4.857,7,ONLINE_AND_STORE,Seasonal,5.99,True,False
6598,WWE John Cena Double Feature: Legendary / The Reunion (Widescreen),36141246,10.57,5.0,2,ONLINE_ONLY,Seasonal,5.99,True,False
6599,WWE: No Way Out 2012,21152527,5.99,5.0,1,ONLINE_AND_STORE,Seasonal,5.99,True,False
6600,WWE: Summerslam 2012,21264248,6.11,5.0,1,ONLINE_AND_STORE,Seasonal,5.99,False,False
6601,"Star Wars Battlefront 2, Electronic Arts, Xbox One, 014633735321",55702534,39.99,4.39,82,ONLINE_AND_STORE,Video Games,0.0,True,False
6602,Batman: Arkham Asylum - Game of the Year (PS3),14222425,11.36,4.571,63,ONLINE_AND_STORE,Video Games,5.99,True,False
6603,"Batman: Arkham City: Game of the Year Edition (Xbox 360) Warner Bros., 883929238842",20682158,17.48,4.647,17,ONLINE_AND_STORE,Video Games,5.99,True,False
6604,"Star Wars Battlefront 2, Electronic Arts, PlayStation 4, 014633735246",55702532,39.99,4.376,93,ONLINE_AND_STORE,Video Games,0.0,True,False
6605,"""26"""" Roadmaster Granite Peak Women's Bike""",55038019,71.97,3.533,30,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6606,"""29"""" Men's Kent DS Flexor Mountain Bike""",47443501,129.0,3.683,82,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6607,"""Huffy 26"""" Nel Lusso Women's Cruiser Bike, Yellow""",49058113,129.0,4.375,866,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6608,"""26"""" Women's Margaritaville Multi-Speed Cruiser Bike""",47443499,149.0,4.457,105,ONLINE_AND_STORE,Sports & Outdoors,0.0,True,False
6609,"""26"""" Women's Kent Glendale Bike, Blue""",42732931,98.19,3.75,32,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6610,"""Huffy 26"""" Nighthawk Men's Mountain Bike, Black""",119411493,99.0,2.769,13,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6611,"""26"""" Columbia 1937 Women's Cruiser Bike""",45735914,128.4,3.588,17,ONLINE_ONLY,Sports & Outdoors,0.0,False,False
6612,"""26"""" Schwinn Meridian Adult Tricycle, Cherry""",12016722,300.31,4.268,1984,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6613,"700C Mongoose Hotshot Men's Bike, Black / Orange",143302742,99.0,3.421,19,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6614,Barbie™ My Fab Bike Flair™ Accessory Pack 3 pc Carded Pack,25898497,8.65,4.0,3,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6615,Bell Bicycle Bell,17619569,6.06,4.304,23,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6616,Ventura Easy-Mount Mesh Bicycle Basket,19582672,15.93,4.136,110,ONLINE_ONLY,Sports & Outdoors,5.99,False,False
6617,"Bell Sports Hello Kitty Bike Safety Bell, White/Pink",23756685,6.47,4.0,1,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6618,"Bell Sports Tote 510 Metal Handlebar Basket, Black",116398447,14.69,5.0,5,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6619,"Raskullz Bike Riderz Pad and Glove Set, Acid Yellow",55637072,9.97,5.0,1,ONLINE_ONLY,Sports & Outdoors,5.99,True,False
6620,Schwinn Thrasher Adult Bike Helmet,14956343,17.09,4.553,103,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6621,Bell Sports Reflex Light Titanium Adult Helmet,49706855,9.28,4.375,8,ONLINE_ONLY,Sports & Outdoors,5.99,True,False
6622,"Schwinn Women's Classic Bike Shorts, Black",16539950,9.0,3.833,12,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6623,Schwinn Intercept Adult Helmet,5741054,17.63,4.57,151,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6624,"Bell Sports Terrain Adult Bike Helmet, Black",43120895,28.41,5.0,9,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6625,"Schwinn Thrasher Women's Bicycle Helmet, Adult",23816246,19.77,4.906,53,ONLINE_AND_STORE,Sports & Outdoors,5.99,False,False
6626,Slendertone Abs3 Abdominal Muscle Toner,44801853,73.67,4.182,11,ONLINE_ONLY,Sports & Outdoors,0.0,True,False
6627,AB Circle Pro Machine As Seen On TV - Core Home and Exercise Fitness Machine,11969624,47.0,3.988,721,ONLINE_ONLY,Sports & Outdoors,0.0,False,False
6628,Everlast 70 lb Platinum Heavy Bag Kit,29319171,58.93,4.563,96,ONLINE_ONLY,Sports & Outdoors,0.0,False,False
6629,Everlast 70 lbs. Heavy Bag Kit,3556748,49.99,4.497,378,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6630,Gold's Gym Dual Station Heavy Bag Boxing Stand,55573725,89.87,3.0,2,ONLINE_ONLY,Sports & Outdoors,0.0,False,False
6631,Everlast 70 lb Red PolyCanvas Heavy Bag Kit,29319175,58.89,4.381,42,ONLINE_ONLY,Sports & Outdoors,0.0,False,False
6632,Everlast Single-Station Heavy Bag Stand,15063341,99.99,4.378,490,ONLINE_ONLY,Sports & Outdoors,0.0,False,False
6633,Everlast Dual-Station Heavy Bag Stand,15063340,99.99,4.361,180,ONLINE_ONLY,Sports & Outdoors,0.0,False,False
6634,"Everlast Women's Pro Style Training Boxing Gloves, Black",38363665,23.0,4.5,18,ONLINE_ONLY,Sports & Outdoors,5.99,True,False
6635,Tone Fitness High Density Exercise Mat,14894492,14.99,4.091,66,ONLINE_ONLY,Sports & Outdoors,5.99,False,False
6636,Absolute Beginners Fitness: Step and Dance Aerobics With Nekea Brown,10993581,12.63,4.0,13,ONLINE_ONLY,Sports & Outdoors,5.99,True,False
6637,Merax New Vibration Machine Whole Body Exercise Fitness Machine with Straps and Remote Control,56219348,89.99,4.0,1,ONLINE_ONLY,Sports & Outdoors,0.0,False,False
6638,Puzzle Exercise Mat with High Quality EVA Foam Interlocking Tiles,526560291,19.07,4.5,4,ONLINE_ONLY,Sports & Outdoors,5.99,False,False
6639,KidKraft Martial Arts Belt Holder,17722572,22.77,4.6,20,ONLINE_ONLY,Sports & Outdoors,5.99,True,False
6640,"""Meister 180"""" Semi-Elastic MMA Hand Wraps (Pair) - Black""",168149797,6.99,5.0,1,ONLINE_ONLY,Sports & Outdoors,5.99,True,False
6641,Everlast MMA Grappling Glove,11073526,12.03,3.769,13,ONLINE_ONLY,Sports & Outdoors,5.99,False,False
6642,Weider Olympic Curl Bar,52048566,30.98,5.0,2,ONLINE_ONLY,Sports & Outdoors,5.99,False,False
6643,Bluetooth Smartwatch with Camera and Pedometer,55433453,28.24,2.0,4,ONLINE_ONLY,Sports & Outdoors,5.99,False,False
6644,"Zunammy Activity Tracker Watch with Call and Message Reminders, Multiple Colors Available",53393467,14.79,3.433,67,ONLINE_ONLY,Sports & Outdoors,5.99,False,False
6645,"RBX Printed Activity Tracker with Notification Previews and Wrist Sense Technology, Multiple Colors Available",54375688,19.58,3.75,4,ONLINE_ONLY,Sports & Outdoors,5.99,False,False
6646,"ProSource Extra Thick Yoga and Pilates Mat ½-in, 71-in Long High Density Exercise Mat",49967659,18.99,5.0,2,ONLINE_ONLY,Sports & Outdoors,5.99,False,False
6647,"""26"""" Roadmaster Granite Peak Women's Bike, Purple""",55376952,86.84,4.067,15,ONLINE_ONLY,Sports & Outdoors,0.0,False,False
6648,"""Huffy 26"""" Nel Lusso Women's Cruiser Bike, Yellow""",49058113,129.0,4.375,866,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6649,"""26"""" Roadmaster Granite Peak Men's Bike""",55038014,80.1,3.674,49,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6650,"""Huffy 26"""" Nighthawk Men's Mountain Bike, Black""",119411493,99.0,2.769,13,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6651,"""29"""" Men's Kent DS Flexor Mountain Bike""",47443501,129.0,3.683,82,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6652,"""26"""" Women's Margaritaville Multi-Speed Cruiser Bike""",47443499,149.0,4.457,105,ONLINE_AND_STORE,Sports & Outdoors,0.0,True,False
6653,"700c Roadmaster Adventures Men's Hybrid Bike, Dark Blue",48520142,89.1,3.442,43,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6654,"""29"""" Genesis Onex Cruiser Men's Bike, Black""",16203481,142.41,4.285,544,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6655,"""26"""" NEXT Avalon Men's Comfort Bike with Full Suspension, Black""",21635130,101.98,4.098,214,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6656,"""Huffy 26"""" Cranbrook Women's Cruiser Bike, White""",173233907,89.0,4.067,15,ONLINE_AND_STORE,Sports & Outdoors,0.0,False,False
6657,Classic Accessories 14' - 24' Dryguard Waterproof Boat Storage Cover,15436762,145.34,4.342,79,ONLINE_ONLY,Sports & Outdoors,0.0,False,False
6658,Sun Dolphin WaterTender 9.4' Boat,15125907,475.62,4.0,3,ONLINE_ONLY,Sports & Outdoors,49.99,False,False
6659,"""Intex Twin 8.75"""" Classic Downy Inflatable Airbed Mattress""",20449351,7.97,4.302,1345,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6660,Ozark Trail 3 Piece Seasoned Oil Cast Iron Skillet Set,53987486,21.88,4.378,267,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6661,"""Blackstone 17"""" Table Top Griddle""",170589501,72.52,4.546,22,ONLINE_AND_STORE,Sports & Outdoors,0.0,True,False
6662,Ozark Trail 28-Piece Premium Camping Combo Set,51718439,219.7,4.546,11,ONLINE_ONLY,Sports & Outdoors,0.0,True,False
6663,Whetstone Multi-Function 10-in-1 Camping Tool,23848323,9.15,4.8,5,ONLINE_ONLY,Sports & Outdoors,5.99,True,False
6664,STANLEY 10-01290-008 Insulated Cook Set,16784406,14.97,4.642,106,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6665,Ozark Trail 22 piece Camping Combo Set,46543622,129.0,4.345,116,ONLINE_AND_STORE,Sports & Outdoors,0.0,True,False
6666,Ozark Trail 10-Piece Easy Storing Camp Cook Set,49332887,14.88,3.667,6,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6667,Ozark Trail Heavy Duty Camp Grill,19212156,24.44,4.609,23,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6668,Ameristep 20' Climbing Stick,36545712,27.99,4.547,53,ONLINE_AND_STORE,Sports & Outdoors,5.99,False,False
6669,Zebco 202 Slingshot Fishing Combo Color May Vary,8144063,9.68,3.915,106,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6670,"Zebco Slingshot Spin Fishing Combo, Medium, 2-Piece - 5 Ft 6 Inches Length",16652601,16.8,4.167,12,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6671,Shakespeare Ugly Stik GX2 Spinning Reel and Fishing Rod Combo,33589323,45.95,4.265,196,ONLINE_ONLY,Sports & Outdoors,0.0,True,False
6672,Penn Pursuit II Spinning Reel and Fishing Rod Combo,37310049,57.96,4.771,61,ONLINE_AND_STORE,Sports & Outdoors,0.0,True,False
6673,Shakespeare Alpha Low Profile Fishing Rod and Baitcast Reel Combo,677560599,32.84,5.0,1,ONLINE_AND_STORE,Sports & Outdoors,5.99,True,False
6674,Shakespeare Ugly Stik GX2 Low Profile Baitcast Fishing Combo,33588648,59.95,4.222,27,ONLINE_AND_STORE,Sports & Outdoors,0.0,True,False
6675,Primos Group Therapy Deluxe Shooting Rest,27396041,57.9,4.643,98,ONLINE_AND_STORE,Sports & Outdoors,0.0,True,False
6676,Caldwell The Rock BR Shooting Rest,17688505,138.93,4.778,9,ONLINE_ONLY,Sports & Outdoors,0.0,True,False
6677,Caldwell Matrix Shooting Rest,23233412,43.93,5.0,1,ONLINE_ONLY,Sports & Outdoors,0.0,True,False
6678,Hyskore Gas Dampened DLX Precision Shooting Rest,44435983,89.27,5.0,2,ONLINE_ONLY,Sports & Outdoors,0.0,True,False
6679,"Caldwell 383640 Rock Front Shooting Rest Padded Rear Filled Canvas Bag Combo, Green",35650448,79.99,4.875,8,ONLINE_ONLY,Sports & Outdoors,0.0,True,False
6680,Maglula UpLULA Universal Pistol Magazine Loader,50163074,27.61,5.0,11,ONLINE_ONLY,Sports & Outdoors,5.99,True,False
